Model type,Task,Activity,Split,desc_prot,desc_chem,dropout,R2,RMSE,MAE,MDAE,MARPD,PCC,RMS Calibration,MA Calibration,Miscalibration Area,Sharpness,NLL,CRPS,Check,Interval,rho_rank,rho_rank_sim,rho_rank_sim_std,uq_mis_cal,uq_NLL,uq_NLL_sim,uq_NLL_sim_std,Z_var,Z_var_CI_low,Z_var_CI_high,Z_mean,Z_mean_CI_low,Z_mean_CI_high,rmv_rmse_slope,rmv_rmse_r_sq,rmv_rmse_intercept,aleatoric_uct_mean,epistemic_uct_mean,total_uct_mean,wandb project,wandb run,model name,seed,Group,project_model,Group_Number
eoe,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4173123644400504,1.0052844,0.7656301,0.5900943,11.471524089574814,0.6562511639139292,0.0595842095491157,0.0525127266942412,0.0530431582770113,0.8839227,1.4759843349456787,0.5564553793597343,0.2808271011824904,2.953616209702086,0.2617968547193124,0.453621012724335,0.0037666152733313,0.3675540466757477,2.500698765904436,2.950917724472257,0.0035349931336014,0.097432576,0.0908277877245629,0.1055010445075924,-0.042616438,-0.0458631904914527,-0.0394577376823986,0.064006366,0.8630618934603405,0.65133595,0.83311576,4.509495,5.3426104,reassess-runs_evidential_kx,fresh-shadow-116,20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_82_fresh-shadow-116,82.0,scaffold_cluster_eoe,papyrus/kx/all/reassess-runs_evidential_kx/20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_82_fresh-shadow-116/,45
eoe,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.412029599910636,1.0098312,0.77196836,0.5998471,11.569397896528244,0.6531380192163895,0.047900627840431,0.0420903595291123,0.042515514675871,0.8998506,1.477920413017273,0.5589393704356761,0.2821116631227836,2.9301095500675984,0.2549567497798048,0.4270968599628935,0.0040356572810789,0.3756308573470401,2.553999410451921,3.020245854455843,0.0036054090617851,0.06582244,0.0624945155768958,0.0699960315499234,-0.03852419,-0.0410889081592268,-0.035901531429837,0.064361185,0.8126505727581329,0.6364535,0.8573816,4.7469525,5.604334,reassess-runs_evidential_kx,lunar-water-118,20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_122_lunar-water-118,122.0,scaffold_cluster_eoe,papyrus/kx/all/reassess-runs_evidential_kx/20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_122_lunar-water-118/,46
eoe,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4339561077774055,0.99082315,0.755967,0.5868211,11.338580399751663,0.6650580606254172,0.0447213429765899,0.0388225156432283,0.0392146622658872,0.89585626,1.451264500617981,0.5484704102671684,0.2768122999431611,2.8963000370055343,0.2485240585008623,0.4353482373315201,0.0036652400833488,0.3747676478100421,2.543976644858472,3.0030003798981,0.0036681075809353,0.080926076,0.0756589988773013,0.0886047241051386,-0.033870142,-0.0368740575469046,-0.0310927162110729,0.06247054,0.8014167250719639,0.6305959,0.8506639,4.7172837,5.5679474,reassess-runs_evidential_kx,dry-paper-114,20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_112_dry-paper-114,112.0,scaffold_cluster_eoe,papyrus/kx/all/reassess-runs_evidential_kx/20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_112_dry-paper-114/,47
eoe,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4360532565274104,0.9889859,0.75261843,0.5825162,11.282902210950851,0.6677145420529645,0.0516499331948851,0.0452089298971259,0.0456655857546726,0.88482076,1.4528019428253174,0.5469894995156867,0.2760435956454621,2.908785773555921,0.2612808752621844,0.4546824585320052,0.0039143587107493,0.3695690669649595,2.502940013881862,2.9501133937569897,0.0036780708082431,0.103887536,0.0963696356587012,0.1135536499820348,-0.040075567,-0.0435522678306195,-0.0368782770955227,0.058443576,0.8044879597539982,0.66510355,0.8343298,4.515578,5.3499074,reassess-runs_evidential_kx,ruby-feather-120,20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_132_ruby-feather-120,132.0,scaffold_cluster_eoe,papyrus/kx/all/reassess-runs_evidential_kx/20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_132_ruby-feather-120/,48
eoe,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4242901713967429,0.99924713,0.76033527,0.5855541,11.392447352409365,0.6667038560283478,0.0568791558839897,0.0494405557323152,0.0499399552851669,0.88425225,1.4686084985733032,0.5532247104866388,0.2791976049660425,2.9421154470233,0.2618896888215431,0.4513735785798101,0.0039251430785223,0.3674066580732102,2.4913177760182563,2.9430955640546896,0.0036360064657256,0.09432746,0.0878618966608296,0.1030830979230073,-0.04557235,-0.0487470147333044,-0.0425553150583073,0.0627675,0.834876409267761,0.6550721,0.83324444,4.4616747,5.294919,reassess-runs_evidential_kx,gallant-night-113,20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_62_gallant-night-113,62.0,scaffold_cluster_eoe,papyrus/kx/all/reassess-runs_evidential_kx/20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_62_gallant-night-113/,49
eoe,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4210049109404926,1.0020941,0.76362735,0.5877669,11.444264650344849,0.6617610421491361,0.052026932124763,0.0455233853006682,0.0459832174754224,0.8934776,1.4664876461029053,0.5544345888099743,0.2798157933076162,2.9348553927159844,0.2614771812350011,0.4428744401116731,0.0040164535943101,0.3709145457355728,2.527209116419116,2.976765274345162,0.0038512023623374,0.09882409,0.090682126761574,0.1095243375378515,-0.045653917,-0.0489167779734624,-0.0426116836441567,0.06275137,0.8587512109094068,0.6476797,0.8450846,4.6179123,5.462997,reassess-runs_evidential_kx,faithful-paper-117,20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_92_faithful-paper-117,92.0,scaffold_cluster_eoe,papyrus/kx/all/reassess-runs_evidential_kx/20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_92_faithful-paper-117/,50
eoe,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.4317532075978271,0.9927493,0.7548126,0.5805235,11.30439043045044,0.6682851425597912,0.0520684921575231,0.0446001696892565,0.0450506764537945,0.88876903,1.4598604440689087,0.5497999696409647,0.2774567095633527,2.93148565770201,0.2654050725591112,0.4533446758345074,0.0038044788946424,0.3672198173041565,2.5049024600566225,2.942177216891497,0.0036015260518982,0.12369219,0.1125791109833711,0.1398219649465119,-0.046471585,-0.0501006804379118,-0.0429730569478614,0.061398745,0.8548819234216024,0.6550638,0.8374582,4.4815187,5.318977,reassess-runs_evidential_kx,astral-morning-112,20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_52_astral-morning-112,52.0,scaffold_cluster_eoe,papyrus/kx/all/reassess-runs_evidential_kx/20250208-papyrus_kx_eoe_scaffold_cluster_ankh-large_ecfp2048_52_astral-morning-112/,51
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3595885737141303,1.0539029,0.8095465,0.6405461,12.123256176710129,0.6117985909081115,0.0334321105063891,0.026314826598791,0.0265806329280717,0.9457768,1.5225995779037476,0.5850880852072221,0.2953569735763769,3.0093946787519466,0.2386730104719732,0.3934402260084506,0.0042364092833458,0.3868648509939534,2.70560887852087,3.167256620092306,0.003757113326113,0.07591089,0.0690263013401703,0.0848482037468883,-0.028840927,-0.0316677961422983,-0.0261173782708904,0.053443696,0.7789546425779829,0.7034409,0.92109317,5.462084,6.383177,reassess-runs_evidential_kx,different-firefly-80,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_50_different-firefly-80,50.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_50_different-firefly-80/,42
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3593881003588912,1.0540679,0.81049025,0.64364934,12.131816148757936,0.61315765179136,0.0477890550394863,0.0417692756389861,0.0421911875141274,0.93062365,1.5405688285827637,0.5863999044663593,0.2959793590739312,3.058286001934708,0.2469292867283815,0.4174390746469608,0.0039624939413434,0.3752242024485168,2.649804294072028,3.0774098470687163,0.0036853782869088,0.14203613,0.1266560108624517,0.1619819828610781,-0.048807956,-0.0527518149812654,-0.0451233788720978,0.05902842,0.8155679134857627,0.6909178,0.8968155,5.0715384,5.9683537,reassess-runs_evidential_kx,wise-eon-74,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_45_wise-eon-74,45.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_45_wise-eon-74/,43
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3579233626581715,1.0552722,0.8089708,0.6377673,12.1140256524086,0.6146483748072474,0.0325294229640397,0.0265410869753854,0.0268068138388937,0.94097376,1.5346713066101074,0.5850621512301095,0.2953391243843842,3.025913696860909,0.2425685865574603,0.3947189802481258,0.004060166440082,0.3815602942054693,2.661224254966758,3.122870319358756,0.0035856171437191,0.074785225,0.0674100123857578,0.087121827797257,-0.04432115,-0.0471379335993571,-0.0416131048121427,0.05853287,0.788810079844084,0.6882466,0.91666996,5.177232,6.0939016,reassess-runs_evidential_kx,eternal-night-75,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_42_eternal-night-75,42.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_42_eternal-night-75/,44
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3270314468995257,1.0803598,0.8315862,0.652184,12.478450685739515,0.5958385115406071,0.0369995566597551,0.0320847916003818,0.0324088804044261,0.94775355,1.5345076322555542,0.6004675357869798,0.3031213768775559,3.1005419167054726,0.2166719282223662,0.3848348709935806,0.0044059650549615,0.3949289991993501,2.813817994250971,3.285909914066709,0.0035190733112085,0.054274656,0.0497847480259542,0.0620599293441126,-0.03684408,-0.0392143183909241,-0.0346131642630297,0.048095975,0.7181879716189155,0.7291919,0.92595804,6.193692,7.1196504,reassess-runs_evidential_kx,dazzling-donkey-75,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_46_dazzling-donkey-75,46.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_46_dazzling-donkey-75/,45
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3860291961616373,1.0319175,0.77582633,0.59466267,11.583426594734192,0.6384786540830628,0.049705216777379,0.0391539399724255,0.0395494343155813,0.9134544,1.5038455724716189,0.5691444837690095,0.2872070593994482,3.059286554830682,0.2683528340308284,0.4664660710600387,0.0037148161531345,0.3602931233514435,2.5620384704190124,2.925655710827023,0.0037064494766812,0.26621306,0.2386512920467447,0.3027230233263384,-0.080651246,-0.0859813772425887,-0.0755588748845028,0.06172972,0.8166758153073601,0.6861307,0.86522657,4.5379395,5.4031663,reassess-runs_evidential_kx,vocal-feather-76,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_44_vocal-feather-76,44.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_44_vocal-feather-76/,46
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3481719985376815,1.0632554,0.8154725,0.64368105,12.207292765378952,0.605352320613842,0.0384591138549114,0.0322170961925973,0.0325425214066639,0.94853723,1.542142033576965,0.5898833088935109,0.2977699927082217,3.053727894535117,0.236302202563302,0.4064326556431965,0.0042100754479774,0.3799634556885544,2.6777199388852444,3.1255310750586625,0.0035379581392486,0.102194734,0.0910357828686537,0.1181377603185855,-0.046956573,-0.0502531183287593,-0.0438883921888208,0.05783737,0.7958279055877668,0.6916626,0.92078656,5.3054943,6.2262807,reassess-runs_evidential_kx,celestial-violet-75,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_43_celestial-violet-75,43.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_43_celestial-violet-75/,47
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3157201018384015,1.0894015,0.8441674,0.67535925,12.675732374191284,0.5879102478305515,0.0254038931298679,0.0192926882570535,0.0194841190468177,0.97859174,1.5751428604125977,0.6081542195775953,0.307040938326551,3.087548057972381,0.2156939521961356,0.3424675074122677,0.004540767537747,0.393452300159837,2.7821823144895754,3.2631318957505595,0.0036020336360692,0.037638664,0.0362610001410199,0.039256438182875,-0.022429967,-0.0243450491815064,-0.0204559521801689,0.056639418,0.6935750227755966,0.69822013,0.9703733,5.774206,6.7445793,reassess-runs_evidential_kx,scarlet-serenity-80,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_47_scarlet-serenity-80,47.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_47_scarlet-serenity-80/,48
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3475740283295699,1.063743,0.80836934,0.618978,12.120379507541656,0.6170818679054084,0.0564760062328561,0.0467737830098632,0.0472462454645083,0.92638516,1.534008264541626,0.5913490483365402,0.2984346189581956,3.1552322063252376,0.2404474760432774,0.452353798306818,0.0038720381828271,0.365713218028481,2.6364765283481417,3.047044709901578,0.0035637797262861,0.1727934,0.1548344500558101,0.1974638377461437,-0.079607956,-0.0839493685840756,-0.0753971178837029,0.055656433,0.7948773493814065,0.7178352,0.88410217,5.126821,6.0109234,reassess-runs_evidential_kx,dulcet-resonance-83,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_51_dulcet-resonance-83,51.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_51_dulcet-resonance-83/,49
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3613329990506646,1.0524666,0.8045044,0.63419247,12.075125426054,0.615850777250961,0.0505699549339625,0.0441088662636547,0.0445541425496882,0.9231576,1.514796257019043,0.5837414407428727,0.2946179487955002,3.0780137933131755,0.2288188441666493,0.453012397512549,0.0038944627260026,0.3778622520819314,2.681856189817561,3.117027843509968,0.0035923206099184,0.12789848,0.1155828428994102,0.1448525419138202,-0.04665098,-0.0503054706561641,-0.0431293430168912,0.048012156,0.7736541711272854,0.73627514,0.8844628,5.5033813,6.387844,reassess-runs_evidential_kx,celestial-star-79,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_49_celestial-star-79,49.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_49_celestial-star-79/,50
evidential,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.3412093759496798,1.0689191,0.8198577,0.6458354,12.292305380105972,0.6035407952360198,0.0462153916440291,0.0394607063315304,0.0398592993247782,0.93476593,1.5927032232284546,0.5938535263502224,0.299753125731267,3.0923255185767027,0.2429638280248887,0.4071320506303554,0.0041384355228477,0.3653686770354053,2.5634227107305185,3.004152788389019,0.003609759703978,0.11548153,0.105694079522234,0.1274208399394251,-0.05709876,-0.0604964743251571,-0.0537656229134568,0.06160727,0.8015117113682724,0.7193449,0.9030596,4.604269,5.5073285,reassess-runs_evidential_kx,fine-brook-82,20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_48_fine-brook-82,48.0,scaffold_cluster_evidential,papyrus/kx/all/reassess-runs_evidential_kx/20250207-papyrus_kx_evidential_scaffold_cluster_ankh-large_ecfp2048_48_fine-brook-82/,51
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3036580096842489,1.0989612,0.86987597,0.72000813,13.029643893241882,0.586808350729119,0.0356932999046977,0.0326760526036695,0.0330061137410803,1.1427658,1.5646072114398035,0.616314906838905,0.311178953541398,3.0624064537045195,0.2299453013086483,0.3980450130511364,0.0041907817349629,0.0143143446387406,1.523612063147532,1.5366855350202004,0.0036884792651144,0.9449061,0.9255746540757652,0.966520304771353,0.1691151,0.1590235713163749,0.1788768774440346,0.4388813,0.9166411911388146,0.5425281,1.0630437,0.15755357,1.2205973,reassess-runs_ensemble_mcdp_kx,fine-haze-64,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_fine-haze-64,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_fine-haze-64/,42
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3050524480789103,1.0978603,0.87152004,0.72619176,13.071919977664948,0.5888274342864191,0.0530861840576312,0.048474652667303,0.0489642956235384,1.1118907,1.5891952891457437,0.6181422977130538,0.3120971020586159,3.0786540885684595,0.2265907736154961,0.4108500057205106,0.0043611992856778,0.0057895406350488,1.5304222826551188,1.4857435022464691,0.0036129688925623,1.0542387,1.032896489385236,1.078992201238473,0.18763697,0.1773058152889189,0.197933854782761,0.4350124,0.9120570409236468,0.5692772,1.0262719,0.14097942,1.1672513,reassess-runs_ensemble_mcdp_kx,wild-sun-44,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_wild-sun-44,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_wild-sun-44/,43
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.2994886518178511,1.1022463,0.87477255,0.72971797,13.103796541690826,0.5847013743560491,0.0468210782806349,0.0427667303001379,0.0431987174748867,1.1427716,1.5987868384840949,0.6211272277097575,0.3136050107145707,3.098336924540245,0.2308398133670904,0.4190868151051168,0.0042554520324195,0.0037009992345977,1.5373180668650928,1.5030865016620722,0.003736209265642,1.0336865,1.012107997279616,1.057748240121744,0.18759213,0.1775945646984906,0.1977680334887516,0.41788894,0.8985568398354337,0.5824835,1.0513449,0.14184654,1.1931914,reassess-runs_ensemble_mcdp_kx,dauntless-darkness-47,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_dauntless-darkness-47,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_dauntless-darkness-47/,44
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3009397957018415,1.101104,0.87667537,0.73848844,13.149015605449677,0.586951219662337,0.0557756723698456,0.0505719058224626,0.0510827331540026,1.1260747,1.617739974046667,0.6225767373071792,0.3143344932774135,3.104967524047956,0.2210379274236538,0.4230275448235415,0.0042432884576374,0.0072617136184798,1.545109115572331,1.4855847545082257,0.0036033303159326,1.0804085,1.0576780971218918,1.1058937506442907,0.19582456,0.1851731501208019,0.206493641481619,0.4165845,0.8997624045739513,0.5911046,1.0360949,0.13913262,1.1752275,reassess-runs_ensemble_mcdp_kx,crimson-universe-32,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_crimson-universe-32,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_crimson-universe-32/,45
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.2968119731646361,1.1043502,0.8760824,0.7351768,13.120856881141664,0.5894857369456944,0.0656227772155041,0.0593888535369604,0.0599887409464247,1.0987272,1.644904480549143,0.6235313473483721,0.3148093394083254,3.1257615855360203,0.23368389001662,0.4322193061247025,0.0041751027905732,0.0162708928156433,1.5534834813695149,1.4522103305050502,0.0036261101092821,1.1596525,1.1346988751325426,1.1871825008232717,0.20722514,0.1960155765119684,0.2181051266171753,0.43577653,0.9058697471322176,0.58458525,1.0062983,0.13561384,1.1419121,reassess-runs_ensemble_mcdp_kx,whole-bird-31,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_whole-bird-31,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_whole-bird-31/,46
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3078856170161045,1.0956202,0.87040156,0.7294817,13.05411010980606,0.5899043884107331,0.0495113503682209,0.0451800296956199,0.0456363936319393,1.1261921,1.5881747310704006,0.618008908328788,0.3120294082035281,3.0822635029416863,0.2194086067621118,0.4114604636151724,0.0043465502349738,0.0044029929319941,1.5285114777494235,1.5016150034271565,0.0036432056956267,1.0197219,0.9988248461865704,1.0427037533359995,0.1838772,0.1737166440128489,0.1945876263475564,0.41205168,0.8850355284875698,0.5872924,1.038518,0.1477009,1.1862189,reassess-runs_ensemble_mcdp_kx,super-resonance-66,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_super-resonance-66,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_super-resonance-66/,47
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.2960724874533891,1.1049308,0.87518644,0.733222,13.106292486190796,0.586302393822818,0.0289646360985565,0.0265640576943472,0.0268323815094416,1.1895409,1.5827713638989562,0.6211677689187314,0.3136264879297581,3.098670287568643,0.2314026533168699,0.4139031589288341,0.0041781467634676,0.0204772978300414,1.5393114026202814,1.5621253466393887,0.0036995934236715,0.92624027,0.9071390038297924,0.9481794471620256,0.16815048,0.1586213262959476,0.1781247362748733,0.40872955,0.9167781164159192,0.5686774,1.0992485,0.16226481,1.2615134,reassess-runs_ensemble_mcdp_kx,cerulean-waterfall-55,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_cerulean-waterfall-55,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_cerulean-waterfall-55/,48
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.2968537684736612,1.1043174,0.87658775,0.73765326,13.13764601945877,0.5828936347089959,0.0343290021577947,0.0314084208293562,0.0317256776054103,1.1877297,1.5835331062349245,0.6212565217634716,0.3136728671623081,3.091044939835912,0.2331765073317226,0.419362822300638,0.0042383930084827,0.0147617319167857,1.5385696634937336,1.550254189978195,0.0037005651407749,0.94532555,0.924751151990039,0.9687634018631528,0.17677139,0.1669640592194189,0.1866636643064746,0.41319853,0.9127581436933352,0.56568015,1.0950602,0.15598549,1.2510457,reassess-runs_ensemble_mcdp_kx,earnest-terrain-53,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_earnest-terrain-53,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_earnest-terrain-53/,49
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3018964060028711,1.1003505,0.875304,0.73478293,13.12836855649948,0.5853789271479898,0.0542879780528178,0.0496720224838265,0.0501737600846732,1.112793,1.5990854769964298,0.6204917668590515,0.3132849113893918,3.089391270043928,0.2233754448341058,0.4089608154604291,0.0041386277212753,0.0071985183666704,1.5348199896105257,1.4843887767532946,0.0037071965130731,1.0604317,1.0388100770690605,1.0841817407048708,0.20023295,0.1894726180420736,0.2104005681033773,0.43915752,0.9131245160518044,0.56781936,1.0282661,0.13743508,1.1657012,reassess-runs_ensemble_mcdp_kx,silver-voice-36,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_silver-voice-36,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_silver-voice-36/,50
mcdropout,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.1,0.3005124198884145,1.1014405,0.8746775,0.7326288,13.119886815547943,0.5873219650947178,0.0480333065650746,0.0439728497189522,0.0444170199181335,1.1228422,1.5932514399938424,0.6201556799401992,0.3131150230026439,3.088806018551062,0.2217124920993426,0.4034577484096557,0.0041293199417867,0.0050296522650113,1.534475941784203,1.5127303691013605,0.0035180628504248,1.0073291,0.9865006700538272,1.0306603045726876,0.1896083,0.1791906021019977,0.1996343933982151,0.4277513,0.9214019979295006,0.5707977,1.0404918,0.15459771,1.1950896,reassess-runs_ensemble_mcdp_kx,comfy-morning-33,20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_comfy-morning-33,,scaffold_cluster_mcdropout,papyrus/kx/all/reassess-runs_ensemble_mcdp_kx/20240722-papyrus_kx_mcdropout_scaffold_cluster_ankh-large_ecfp2048_comfy-morning-33/,51
pnn,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.2865098208124303,1.1124105,0.8735772,0.71516085,13.135598599910736,0.5576058365582818,0.0268491660272988,0.0247499734860537,0.024999973218236,1.1020099,1.5277461069856808,0.6182676371323549,0.3121681217258348,3.076221401936327,0.2474870787303895,0.3457342578831304,0.0043214971296609,0.0250423134631188,1.52774610736218,1.4035120348604395,0.0036263624732045,1.2143626,1.1933052230276202,1.236261834484118,-0.1844677,-0.1957563555783963,-0.1734211136063503,0.5380944,0.8624690434453817,0.5307448,1.0446303,0.0,1.0446303,reassess-runs_pnn_kx,unique-vortex-29,20250226-papyrus_kx_pnn_scaffold_cluster_ankh-large_ecfp2048_50_unique-vortex-29,,scaffold_cluster_pnn,papyrus/kx/all/reassess-runs_pnn_kx/20250226-papyrus_kx_pnn_scaffold_cluster_ankh-large_ecfp2048_50_unique-vortex-29/,42
pnn,PCM,kx,scaffold_cluster,ankh-large,ecfp2048,0.2,0.2796638240425441,1.1177346,0.8767175,0.71703243,13.192923367023468,0.5544993980534039,0.0358287742440763,0.0328908155689893,0.0332230460292821,1.0759982,1.5419724945878155,0.6222601554600863,0.3141831158920838,3.1017178755691406,0.2360846649403696,0.3421948114439419,0.0044251498234844,0.0332602106175705,1.5419724948934146,1.3808216457048517,0.0035739358501196,1.2817327,1.2607200899543702,1.3042131774717527,-0.20127079,-0.212444900570777,-0.1895144640805995,0.5462182,0.8620381838691655,0.5414359,1.0202225,0.0,1.0202225,reassess-runs_pnn_kx,rich-bird-29,20250226-papyrus_kx_pnn_scaffold_cluster_ankh-large_ecfp2048_43_rich-bird-29,,scaffold_cluster_pnn,papyrus/kx/all/reassess-runs_pnn_kx/20250226-papyrus_kx_pnn_scaffold_cluster_ankh-large_ecfp2048_43_rich-bird-29/,43
